,prix_maj,prix_valeur,prix_nom
20962,2024-01-02 09:44:10+00:00,0.849,E85
20971,2024-01-02 12:11:23+00:00,0.848,E85
20975,2024-01-15 09:16:23+00:00,0.899,E85
20976,2024-01-04 09:00:00+00:00,0.848,E85
20979,2024-01-15 08:45:34+00:00,0.919,GPLc
20982,2024-01-15 19:31:00+00:00,1.054,GPLc
20988,2024-01-10 14:07:52+00:00,0.848,E85
20992,2024-01-16 06:00:00+00:00,1.083,GPLc
21002,2023-12-11 07:49:55+00:00,1.079,E85
21006,2024-01-08 12:30:00+00:00,0.849,E85
21010,2024-01-15 19:31:00+00:00,0.919,E85
21013,2024-01-03 10:49:04+00:00,0.849,E85
21021,2024-01-15 14:00:00+00:00,1.083,GPLc
21024,2024-01-10 10:42:07+00:00,0.929,E85
21032,2023-09-25 09:24:33+00:00,0.959,GPLc
21034,2024-01-15 19:31:00+00:00,0.949,GPLc
21035,2023-12-27 11:26:45+00:00,0.989,GPLc
21049,2024-01-12 06:04:51+00:00,0.869,E85
21057,2023-12-22 13:40:00+00:00,1.079,GPLc
21067,2023-12-21 14:07:11+00:00,0.981,E85
21070,2024-01-08 08:30:32+00:00,0.848,E85
21071,2024-01-16 07:51:00+00:00,0.942,E85
21073,2024-01-05 15:37:09+00:00,1.145,E85
21090,2024-01-11 07:50:24+00:00,1.047,GPLc
21092,2024-01-05 07:10:20+00:00,0.848,E85
21093,2024-01-15 19:31:00+00:00,0.899,E85
21096,2024-01-15 19:31:00+00:00,0.919,E85
21101,2023-12-22 08:30:00+00:00,0.899,E85
21117,2023-12-08 17:13:19+00:00,1.059,E85
21120,2024-01-06 08:18:34+00:00,0.899,E85
21128,2024-01-09 23:58:00+00:00,1.052,E85
21135,2023-10-09 11:58:28+00:00,1.099,E85
21136,2024-01-03 08:40:43+00:00,0.848,E85
21137,2024-01-15 11:48:50+00:00,0.919,E85
21143,2024-01-05 09:53:02+00:00,0.949,E85
21147,2023-09-12 07:47:22+00:00,1.039,GPLc
21154,2024-01-12 14:30:37+00:00,0.989,E85
21157,2024-01-16 06:38:19+00:00,0.919,E85
21172,2024-01-16 09:04:36+00:00,0.992,E85
21176,2023-12-20 08:12:30+00:00,0.959,E85
21183,2024-01-16 07:37:50+00:00,0.949,GPLc
21204,2024-01-11 05:52:20+00:00,0.899,E85
21206,2024-01-15 16:06:42+00:00,0.848,E85
21215,2024-01-11 09:11:50+00:00,0.897,E85
21236,2023-12-11 07:41:29+00:00,0.899,E85
21240,2024-01-15 08:50:00+00:00,0.926,E85
21247,2024-01-15 19:31:00+00:00,0.939,GPLc
21264,2024-01-16 10:46:23+00:00,0.889,E85
21266,2023-10-09 11:20:47+00:00,0.955,GPLc
21273,2023-12-23 19:30:00+00:00,0.999,GPLc
21287,2024-01-16 11:11:00+00:00,1.054,GPLc
21297,2024-01-12 10:51:26+00:00,0.979,GPLc
21299,2024-01-16 08:30:00+00:00,1.004,GPLc
21302,2024-01-13 07:25:56+00:00,0.999,GPLc
21317,2024-01-16 11:52:00+00:00,0.899,E85
21318,2024-01-11 07:59:48+00:00,0.949,E85
21319,2024-01-05 07:35:29+00:00,0.919,E85
21323,2024-01-15 19:31:00+00:00,0.984,GPLc
21337,2024-01-16 06:00:00+00:00,0.929,E85
21343,2024-01-15 19:31:00+00:00,0.999,E85
21345,2023-02-06 15:06:33+00:00,1.19,GPLc
21357,2024-01-03 09:38:36+00:00,0.915,E85
21360,2024-01-16 06:00:00+00:00,1.049,GPLc
21364,2024-01-02 18:10:32+00:00,0.849,E85
21366,2024-01-15 06:03:02+00:00,0.899,E85
21381,2024-01-13 12:55:05+00:00,1.029,E85
21388,2024-01-04 16:44:39+00:00,1.049,E85
21396,2024-01-15 19:31:00+00:00,1.054,GPLc
21405,2024-01-05 08:45:01+00:00,1.127,E85
21406,2024-01-15 22:00:00+00:00,1.099,GPLc
21407,2024-01-11 06:00:00+00:00,1.083,GPLc
21409,2024-01-15 07:30:00+00:00,0.94,E85
21411,2024-01-15 19:31:00+00:00,0.945,GPLc
21413,2023-12-12 06:00:00+00:00,1.144,GPLc
21414,2023-03-21 12:45:00+00:00,1.089,GPLc
21426,2024-01-13 07:09:58+00:00,0.848,E85
21427,2024-01-15 19:31:00+00:00,1.004,GPLc
21434,2024-01-15 11:04:43+00:00,0.999,E85
21437,2024-01-10 17:06:53+00:00,0.949,E85
21447,2024-01-16 10:31:00+00:00,0.979,GPLc
21493,2024-01-15 18:27:25+00:00,0.942,E85
21502,2024-01-15 19:31:00+00:00,0.999,E85
21510,2024-01-10 08:39:03+00:00,0.929,E85
21523,2024-01-12 18:33:38+00:00,1.179,E85
21528,2024-01-11 13:08:17+00:00,0.848,E85
21532,2024-01-15 09:11:35+00:00,0.939,E85
21549,2023-12-08 00:01:00+00:00,0.981,E85
21561,2024-01-15 19:31:00+00:00,1.034,GPLc
21583,2024-01-16 06:03:40+00:00,0.935,E85
21584,2024-01-12 18:13:29+00:00,0.975,E85
21600,2024-01-03 13:16:16+00:00,1.01,E85
21601,2024-01-10 19:28:43+00:00,0.919,E85
21605,2024-01-04 09:04:50+00:00,0.928,E85
21608,2024-01-13 00:00:00+00:00,0.899,E85
21616,2024-01-08 09:40:41+00:00,0.891,E85
21617,2024-01-15 09:00:00+00:00,0.999,E85
21619,2024-01-11 09:28:18+00:00,0.899,E85
21620,2023-12-26 07:56:30+00:00,1.09,E85
21623,2023-07-28 06:00:00+00:00,1.154,GPLc
21642,2023-11-02 08:30:00+00:00,0.958,GPLc
21644,2024-01-15 08:52:53+00:00,0.849,E85
21650,2024-01-15 12:02:27+00:00,0.919,E85
21652,2024-01-12 09:00:00+00:00,0.848,E85
21668,2024-01-12 19:09:56+00:00,0.919,E85
21677,2024-01-04 13:30:00+00:00,0.969,E85
21678,2024-01-10 18:15:17+00:00,0.848,E85
21685,2024-01-01 23:59:00+00:00,0.849,E85
21688,2024-01-16 09:33:00+00:00,0.896,E85
21690,2024-01-15 00:01:00+00:00,0.899,E85
21696,2024-01-15 19:31:00+00:00,0.899,E85
21708,2023-09-06 02:06:10+00:00,0.987,GPLc
21709,2024-01-02 08:30:00+00:00,0.849,E85
21711,2024-01-15 19:31:00+00:00,0.999,E85
21714,2024-01-15 19:31:00+00:00,0.899,E85
21717,2024-01-08 11:14:22+00:00,0.849,E85
21724,2023-11-23 22:00:00+00:00,1.196,E85
21731,2024-01-11 11:35:51+00:00,0.905,E85
21735,2023-09-11 09:50:09+00:00,1.039,E85
21742,2024-01-13 20:00:00+00:00,0.999,E85
21743,2024-01-04 07:17:33+00:00,0.848,E85
21744,2024-01-15 19:31:00+00:00,0.919,E85
21745,2024-01-16 09:33:25+00:00,0.909,E85
21748,2023-12-08 08:01:09+00:00,0.999,E85
21752,2024-01-15 19:31:00+00:00,0.899,E85
21753,2023-11-09 10:42:11+00:00,1.146,E85
21759,2024-01-02 06:00:00+00:00,0.919,E85
21762,2024-01-09 08:30:00+00:00,0.909,E85
21766,2024-01-08 08:16:16+00:00,0.899,E85
21769,2024-01-10 14:03:03+00:00,0.87,E85
21774,2024-01-13 07:55:54+00:00,0.902,E85
21776,2024-01-09 08:16:42+00:00,0.848,E85
21777,2024-01-15 10:08:46+00:00,0.873,E85
21780,2023-12-07 00:00:00+00:00,0.981,E85
21781,2023-12-04 09:14:25+00:00,0.969,E85
21786,2024-01-08 11:12:54+00:00,0.848,E85
21787,2024-01-03 14:16:36+00:00,0.959,E85
21789,2024-01-15 19:31:00+00:00,0.899,E85
21822,2024-01-02 10:35:40+00:00,0.848,E85
21834,2024-01-16 08:45:00+00:00,0.848,E85
21859,2023-12-11 07:57:33+00:00,0.929,GPLc
21864,2024-01-15 19:31:00+00:00,0.979,GPLc
21879,2024-01-16 11:03:27+00:00,0.848,E85
21881,2024-01-08 10:16:21+00:00,0.848,E85
21884,2023-12-12 09:51:48+00:00,0.939,GPLc
21887,2023-08-21 08:30:00+00:00,0.956,GPLc
21888,2024-01-15 19:31:00+00:00,0.909,GPLc
21901,2024-01-15 10:57:37+00:00,0.91,E85
21903,2024-01-15 19:31:00+00:00,0.979,GPLc
21928,2024-01-15 19:31:00+00:00,0.899,E85
21933,2024-01-04 11:30:36+00:00,0.849,E85
21942,2024-01-15 19:31:00+00:00,0.919,E85
21943,2024-01-15 11:06:00+00:00,0.869,E85
21953,2024-01-15 19:31:00+00:00,0.919,E85
21962,2023-10-27 08:32:47+00:00,0.98,GPLc
21966,2024-01-09 10:06:47+00:00,0.999,E85
21968,2024-01-13 03:02:00+00:00,0.899,E85
21973,2024-01-13 09:02:12+00:00,0.949,E85
21976,2024-01-15 07:56:19+00:00,0.948,E85
21978,2024-01-15 19:31:00+00:00,0.899,E85
21983,2024-01-10 14:01:57+00:00,0.848,E85
21986,2024-01-16 11:00:00+00:00,0.899,E85
21991,2023-10-18 00:01:00+00:00,0.994,E85
21994,2024-01-16 06:00:00+00:00,0.999,E85
22002,2024-01-15 19:31:00+00:00,0.899,E85
22003,2024-01-16 03:02:00+00:00,1.777,E85
22012,2023-12-04 17:07:24+00:00,1.029,GPLc
22022,2024-01-15 19:07:13+00:00,0.848,E85
22037,2024-01-12 14:45:12+00:00,1.068,E85
22058,2024-01-05 09:06:38+00:00,0.848,E85
22064,2023-12-04 09:55:49+00:00,0.959,E85
22065,2024-01-15 19:31:00+00:00,0.985,GPLc
22070,2024-01-05 09:07:07+00:00,0.849,E85
22081,2024-01-08 20:49:00+00:00,0.999,E85
22090,2022-12-02 16:02:17+00:00,0.999,GPLc
22102,2023-11-10 10:02:33+00:00,0.959,E85
22106,2024-01-10 08:33:19+00:00,0.848,E85
22112,2023-12-30 09:20:06+00:00,0.959,E85
22115,2024-01-16 10:59:39+00:00,0.956,E85
22119,2024-01-16 09:21:20+00:00,0.949,GPLc
22129,2023-08-28 18:43:01+00:00,0.999,GPLc
22132,2024-01-15 07:17:54+00:00,0.97,E85
22139,2024-01-15 19:31:00+00:00,1.034,GPLc
22140,2024-01-08 10:32:30+00:00,0.848,E85
22163,2024-01-15 19:31:00+00:00,0.999,E85
22164,2024-01-15 19:31:00+00:00,0.989,GPLc
22167,2024-01-15 19:31:00+00:00,0.919,E85
22187,2024-01-15 00:01:00+00:00,0.899,E85
22196,2024-01-15 19:31:00+00:00,1.054,GPLc
22199,2024-01-12 09:47:54+00:00,0.899,E85
22204,2023-12-08 18:28:49+00:00,0.999,GPLc
22219,2024-01-08 11:35:38+00:00,0.998,GPLc
22229,2024-01-02 11:17:15+00:00,0.848,E85
22234,2024-01-12 09:27:59+00:00,0.932,E85
22242,2024-01-15 14:22:57+00:00,0.969,E85
22252,2024-01-16 10:31:00+00:00,0.898,E85
22263,2024-01-08 11:50:16+00:00,0.959,E85
22280,2024-01-15 19:45:00+00:00,0.879,E85
22286,2024-01-13 08:35:52+00:00,0.915,E85
22289,2024-01-15 08:18:37+00:00,0.849,E85
22292,2024-01-10 09:00:00+00:00,0.848,E85
22293,2024-01-15 00:01:00+00:00,0.919,E85
22299,2024-01-08 08:45:57+00:00,0.848,E85
22300,2024-01-11 10:00:34+00:00,0.979,GPLc
22319,2024-01-13 07:39:38+00:00,0.999,E85
22326,2023-12-02 20:00:00+00:00,0.999,E85
22327,2024-01-11 09:21:42+00:00,0.899,E85
22329,2024-01-11 07:09:10+00:00,0.989,E85
22331,2024-01-09 09:48:27+00:00,0.99,E85
22333,2024-01-15 09:33:41+00:00,0.848,E85
22336,2024-01-15 19:31:00+00:00,0.899,E85
22337,2024-01-16 06:00:00+00:00,1.083,GPLc
22338,2024-01-16 08:34:53+00:00,0.939,E85
22339,2024-01-15 08:20:00+00:00,0.949,GPLc
22341,2024-01-12 08:10:23+00:00,0.989,GPLc
22350,2024-01-16 07:50:00+00:00,0.981,E85
22351,2024-01-02 08:20:00+00:00,0.959,E85
22361,2024-01-11 07:23:46+00:00,0.929,E85
22376,2024-01-15 07:30:00+00:00,0.848,E85
22381,2024-01-15 08:46:48+00:00,0.898,E85
22398,2023-10-11 11:02:07+00:00,0.959,GPLc
22405,2024-01-16 08:24:08+00:00,0.899,E85
22446,2024-01-11 08:08:10+00:00,0.919,E85
22449,2024-01-05 07:51:59+00:00,0.849,E85
22457,2023-08-30 20:14:50+00:00,1.35,GPLc
22461,2024-01-09 08:45:46+00:00,1.06,GPLc
22469,2024-01-15 19:31:00+00:00,0.899,E85
22501,2024-01-15 19:31:00+00:00,0.919,E85
22503,2023-08-03 13:35:00+00:00,1.149,GPLc
22505,2024-01-11 07:59:50+00:00,1.15,E85
22519,2024-01-03 14:52:29+00:00,0.848,E85
22520,2024-01-15 19:31:00+00:00,0.899,E85
22525,2023-12-26 12:09:35+00:00,1.029,GPLc
22548,2023-07-07 08:53:46+00:00,1.049,GPLc
22556,2024-01-08 08:40:03+00:00,0.848,E85
22562,2024-01-16 08:13:48+00:00,0.984,GPLc
22576,2024-01-13 08:41:02+00:00,0.937,GPLc
22577,2024-01-16 10:31:00+00:00,0.944,E85
22582,2024-01-15 22:36:00+00:00,0.931,GPLc
22602,2024-01-15 19:31:00+00:00,1.054,GPLc
22606,2024-01-15 08:52:06+00:00,0.889,E85
22611,2023-12-14 17:27:45+00:00,0.93,E85
22624,2023-12-29 15:55:14+00:00,0.989,E85
22627,2023-10-24 09:29:02+00:00,0.949,GPLc
22632,2023-12-27 12:10:53+00:00,0.959,E85
22633,2023-12-29 10:44:45+00:00,0.989,GPLc
22634,2024-01-15 19:31:00+00:00,0.929,GPLc
22659,2024-01-15 00:01:00+00:00,0.899,E85
22660,2024-01-15 09:00:00+00:00,0.899,E85
22662,2024-01-16 07:26:08+00:00,0.929,E85
22667,2024-01-15 19:31:00+00:00,0.999,E85
22668,2023-12-12 20:00:00+00:00,1.279,E85
22670,2023-12-21 17:49:26+00:00,0.99,E85
22673,2024-01-16 09:33:00+00:00,0.879,E85
22677,2024-01-15 00:01:00+00:00,0.919,E85
22678,2024-01-04 08:54:09+00:00,1.009,GPLc
22680,2024-01-15 00:01:00+00:00,0.919,E85
22684,2023-01-23 16:50:07+00:00,1.23,GPLc
22686,2024-01-16 10:41:13+00:00,1.08,E85
22692,2024-01-02 23:51:00+00:00,0.999,E85
22693,2024-01-15 19:31:00+00:00,0.919,E85
22696,2023-12-19 12:09:18+00:00,0.999,E85
22697,2024-01-15 19:09:30+00:00,0.919,E85
22704,2024-01-02 14:47:54+00:00,0.848,E85
22708,2024-01-08 08:01:56+00:00,0.919,E85
22713,2024-01-09 08:44:26+00:00,0.943,E85
22714,2024-01-10 07:44:23+00:00,0.987,GPLc
22717,2024-01-10 07:00:00+00:00,0.969,GPLc
22726,2023-12-22 08:44:48+00:00,0.899,E85
22728,2024-01-15 19:31:00+00:00,0.919,E85
22732,2023-12-30 10:18:11+00:00,0.976,E85
22734,2024-01-12 14:05:54+00:00,0.959,E85
22743,2024-01-15 14:00:00+00:00,1.02,E85
22746,2024-01-05 12:27:29+00:00,0.899,E85
22757,2024-01-12 09:04:59+00:00,0.828,GPLc
22760,2024-01-15 19:31:00+00:00,0.899,E85
22783,2024-01-16 07:28:36+00:00,0.919,E85
22788,2024-01-15 19:31:00+00:00,0.949,GPLc
22792,2024-01-15 19:31:00+00:00,0.999,E85
22794,2024-01-16 13:37:00+00:00,0.919,GPLc
22796,2024-01-13 08:41:36+00:00,1.069,E85
22799,2023-11-22 07:00:00+00:00,1.199,E85
22804,2024-01-16 09:34:27+00:00,0.989,GPLc
22810,2024-01-12 07:58:13+00:00,0.909,E85
22814,2024-01-04 10:01:18+00:00,0.849,E85
22834,2024-01-08 18:51:31+00:00,0.92,GPLc
22849,2024-01-16 09:05:48+00:00,0.897,E85
22851,2024-01-02 08:44:29+00:00,1.019,GPLc
22857,2024-01-15 19:31:00+00:00,0.899,E85
22891,2024-01-15 14:00:00+00:00,1.017,GPLc
22904,2023-10-17 11:17:17+00:00,0.995,GPLc
22907,2024-01-08 09:05:05+00:00,0.848,E85
22913,2024-01-15 00:01:00+00:00,0.964,GPLc
22917,2024-01-05 06:41:44+00:00,0.919,E85
22920,2024-01-02 07:57:04+00:00,0.849,E85
22924,2024-01-15 00:01:00+00:00,0.899,E85
22925,2024-01-15 00:01:00+00:00,0.964,GPLc
22928,2023-09-23 08:08:51+00:00,1.19,E85
22953,2024-01-16 03:01:00+00:00,0.919,E85
22964,2024-01-16 07:40:01+00:00,0.899,E85
22971,2023-12-23 19:13:43+00:00,0.959,E85
22975,2024-01-15 19:31:00+00:00,0.939,GPLc
22994,2024-01-15 00:01:00+00:00,0.899,E85
22997,2024-01-13 03:03:00+00:00,0.903,E85
23008,2024-01-10 11:30:00+00:00,0.979,GPLc
23018,2024-01-16 11:07:00+00:00,1.054,GPLc
23033,2024-01-15 22:31:00+00:00,0.94,E85
23038,2024-01-15 14:00:00+00:00,1.01,E85
23042,2024-01-08 16:08:02+00:00,0.849,E85
23050,2024-01-11 06:00:00+00:00,1.083,GPLc
23078,2024-01-03 00:01:00+00:00,0.999,E85
23079,2024-01-15 19:31:00+00:00,0.999,E85
23082,2023-12-13 10:36:32+00:00,1.05,GPLc
23093,2024-01-15 14:00:00+00:00,1.06,E85
23100,2024-01-15 00:01:00+00:00,0.954,GPLc
23112,2024-01-16 00:26:00+00:00,0.828,GPLc
23114,2024-01-09 09:35:22+00:00,0.949,E85
23118,2024-01-15 19:31:00+00:00,0.899,E85
23124,2024-01-05 12:54:10+00:00,0.848,E85
23125,2023-07-03 09:43:10+00:00,1.099,E85
23127,2024-01-13 08:49:12+00:00,1.21,GPLc
23144,2023-03-21 12:45:00+00:00,1.099,GPLc
23147,2023-11-07 14:52:24+00:00,1.09,E85
23190,2024-01-02 09:03:10+00:00,0.899,E85
23203,2024-01-15 19:31:00+00:00,0.919,GPLc
23213,2024-01-15 20:45:00+00:00,0.999,GPLc
23215,2024-01-15 06:42:41+00:00,0.932,E85
23219,2024-01-16 08:27:00+00:00,0.886,GPLc
23220,2024-01-16 09:33:00+00:00,0.959,E85
23253,2024-01-02 09:59:41+00:00,0.849,E85
23261,2024-01-16 10:34:08+00:00,0.999,E85
23266,2024-01-15 19:31:00+00:00,0.899,E85
23280,2023-12-15 13:08:55+00:00,0.999,E85
23284,2024-01-15 19:31:00+00:00,0.999,E85
23289,2024-01-15 14:00:00+00:00,0.97,E85
23290,2024-01-15 14:00:00+00:00,1.017,GPLc
23291,2024-01-15 14:00:00+00:00,0.94,E85
23301,2024-01-16 09:30:00+00:00,0.981,GPLc
23306,2024-01-15 19:31:00+00:00,0.899,E85
23313,2024-01-01 08:00:00+00:00,1.01,E85
23319,2024-01-15 19:31:00+00:00,1.054,GPLc
23336,2024-01-15 19:31:00+00:00,0.919,E85
23354,2024-01-15 20:00:00+00:00,0.929,E85
23362,2024-01-08 14:36:40+00:00,0.939,E85
23370,2024-01-09 23:45:00+00:00,0.918,E85
23377,2023-12-29 14:18:27+00:00,0.929,E85
23378,2024-01-03 08:59:03+00:00,0.899,E85
23381,2023-12-07 11:09:43+00:00,0.96,E85
23386,2024-01-09 09:11:35+00:00,0.904,E85
23398,2024-01-12 23:30:00+00:00,0.949,E85
23404,2023-10-19 17:22:02+00:00,1.06,GPLc
23409,2024-01-16 06:38:19+00:00,0.999,GPLc
23414,2023-03-21 12:45:00+00:00,1.089,GPLc
23417,2023-08-03 13:35:00+00:00,1.049,GPLc
23425,2024-01-16 09:11:22+00:00,0.959,E85
23427,2024-01-15 19:31:00+00:00,0.899,E85
23441,2023-10-26 10:46:11+00:00,1.029,GPLc
23454,2024-01-13 08:16:33+00:00,0.899,E85
23457,2024-01-15 19:31:00+00:00,0.919,E85
23458,2023-11-10 20:50:00+00:00,0.999,GPLc
23461,2024-01-15 14:23:03+00:00,0.945,E85
23470,2023-07-25 17:54:12+00:00,1.009,GPLc
23486,2024-01-02 06:30:00+00:00,0.848,E85
23494,2023-12-28 08:16:32+00:00,0.889,GPLc
23496,2023-12-29 07:46:18+00:00,0.999,E85
23499,2024-01-03 09:48:30+00:00,0.848,E85
23506,2024-01-06 10:56:16+00:00,0.949,E85
23507,2023-11-20 12:17:15+00:00,1.049,E85
23508,2024-01-09 09:57:49+00:00,0.848,E85
23517,2024-01-15 10:04:23+00:00,0.916,E85
23520,2024-01-16 08:41:50+00:00,0.898,E85
23524,2024-01-12 08:10:23+00:00,0.909,E85
23542,2024-01-15 19:31:00+00:00,1.054,GPLc
23554,2023-07-27 11:55:00+00:00,1.144,GPLc
23558,2024-01-15 07:30:00+00:00,0.998,GPLc
23560,2024-01-16 07:38:47+00:00,0.969,GPLc
23561,2024-01-15 19:31:00+00:00,0.919,E85
23569,2023-08-11 08:24:22+00:00,1.06,GPLc
23585,2024-01-15 20:00:00+00:00,1.049,GPLc
23590,2024-01-09 07:37:29+00:00,0.889,E85
23594,2024-01-13 13:11:07+00:00,0.899,E85
23603,2024-01-03 10:03:51+00:00,0.849,E85
23609,2024-01-16 00:01:00+00:00,1.144,GPLc
23616,2024-01-16 10:55:46+00:00,1.048,E85
23624,2024-01-16 06:00:00+00:00,0.899,E85
23632,2024-01-15 19:31:00+00:00,0.949,GPLc
23644,2023-11-28 11:45:14+00:00,0.959,E85
23648,2023-11-18 10:59:40+00:00,0.979,GPLc
23653,2024-01-15 19:31:00+00:00,0.899,E85
23668,2024-01-11 07:39:19+00:00,0.848,E85
23673,2024-01-15 19:31:00+00:00,0.899,E85
23674,2023-08-28 13:25:00+00:00,0.999,E85
23676,2024-01-15 19:31:00+00:00,0.899,E85
23700,2024-01-15 19:31:00+00:00,0.999,E85
23717,2024-01-13 14:10:03+00:00,0.899,E85
23718,2024-01-15 19:31:00+00:00,0.919,E85
23721,2024-01-10 10:30:00+00:00,0.989,E85
23733,2024-01-10 08:44:56+00:00,1.362,E85
23735,2024-01-04 13:30:00+00:00,0.989,E85
23743,2024-01-16 07:45:11+00:00,0.879,E85
23746,2024-01-02 10:07:34+00:00,0.848,E85
23758,2024-01-16 08:44:12+00:00,0.947,E85
23759,2024-01-15 00:01:00+00:00,1.004,GPLc
23766,2024-01-15 08:30:00+00:00,0.849,E85
23767,2023-09-20 08:31:55+00:00,1.21,GPLc
23769,2024-01-05 10:46:06+00:00,1.059,GPLc
23779,2023-07-28 06:00:00+00:00,1.144,GPLc
23782,2023-04-17 11:25:10+00:00,1.089,GPLc
23783,2024-01-12 10:40:02+00:00,0.929,E85
23784,2024-01-03 06:00:00+00:00,1.06,GPLc
23788,2023-11-23 07:31:59+00:00,1.06,GPLc
23789,2023-08-10 09:23:05+00:00,0.989,GPLc
23794,2024-01-02 07:51:31+00:00,0.929,GPLc
23795,2024-01-02 08:33:35+00:00,0.92,GPLc
23801,2024-01-16 09:00:00+00:00,0.848,E85
23802,2023-07-18 11:05:00+00:00,0.999,E85
23804,2023-12-29 09:45:16+00:00,0.919,GPLc
23813,2024-01-04 13:30:00+00:00,0.949,E85
23823,2024-01-15 14:39:48+00:00,0.849,E85
23834,2024-01-10 08:56:19+00:00,0.959,E85
23835,2023-12-07 13:35:00+00:00,1.159,E85
23836,2024-01-15 19:31:00+00:00,0.899,E85
23841,2024-01-10 10:46:49+00:00,0.999,E85
23860,2024-01-15 08:00:00+00:00,0.848,E85
23861,2024-01-02 11:53:51+00:00,0.849,E85
23866,2024-01-15 19:31:00+00:00,1.054,GPLc
23873,2023-12-23 07:43:29+00:00,1.099,E85
23882,2024-01-12 10:49:07+00:00,0.949,E85
23894,2023-11-29 09:53:15+00:00,0.98,E85
23903,2023-12-02 23:59:00+00:00,0.995,GPLc
23904,2024-01-16 12:51:33+00:00,0.912,E85
23915,2024-01-16 11:54:53+00:00,0.979,E85
23916,2024-01-13 10:44:37+00:00,0.949,E85
23922,2024-01-15 10:10:11+00:00,0.899,E85
23925,2024-01-14 22:26:00+00:00,0.947,E85
23926,2024-01-05 07:54:17+00:00,0.849,E85
23928,2024-01-15 09:22:26+00:00,0.892,E85
23930,2024-01-15 10:55:35+00:00,0.9,E85
23945,2024-01-03 05:57:09+00:00,0.848,E85
23947,2024-01-09 11:45:02+00:00,0.899,E85
23948,2024-01-09 08:26:07+00:00,0.849,E85
23950,2024-01-03 09:51:34+00:00,0.848,E85
23951,2023-11-03 09:00:00+00:00,0.999,E85
23955,2024-01-05 17:15:00+00:00,0.848,E85
23956,2024-01-15 19:31:00+00:00,0.999,E85
23959,2024-01-15 19:31:00+00:00,0.919,E85
23964,2024-01-02 09:53:07+00:00,0.848,E85
23972,2023-12-22 17:54:27+00:00,0.999,GPLc
23980,2024-01-02 19:30:00+00:00,0.889,E85
23989,2023-09-11 13:32:40+00:00,0.949,GPLc
23994,2024-01-05 09:14:00+00:00,0.848,E85
24000,2024-01-15 00:01:00+00:00,0.899,E85
24002,2024-01-15 09:35:03+00:00,0.929,E85
24003,2024-01-11 13:40:58+00:00,0.899,E85
24004,2024-01-12 08:22:17+00:00,0.898,E85
24005,2024-01-15 19:31:00+00:00,0.899,E85
24006,2024-01-14 21:45:00+00:00,0.919,E85
24007,2024-01-02 04:43:58+00:00,0.959,GPLc
24008,2024-01-16 09:46:08+00:00,0.955,E85
24017,2024-01-15 00:01:00+00:00,0.899,E85
24026,2024-01-15 19:31:00+00:00,0.999,E85
24039,2024-01-15 19:31:00+00:00,0.899,E85
24045,2024-01-15 19:16:30+00:00,0.899,E85
24053,2024-01-15 19:31:00+00:00,0.919,E85
24058,2024-01-03 07:29:29+00:00,0.849,E85
24062,2024-01-01 06:00:00+00:00,0.92,GPLc
24084,2024-01-15 19:31:00+00:00,0.999,GPLc
24087,2024-01-02 18:59:09+00:00,0.994,E85
24091,2024-01-03 07:30:00+00:00,0.921,GPLc
24092,2024-01-15 19:31:00+00:00,0.899,E85
24105,2024-01-06 23:47:00+00:00,0.889,E85
24112,2024-01-15 19:31:00+00:00,0.919,E85
24128,2024-01-15 19:31:00+00:00,1.034,GPLc
24129,2024-01-15 19:31:00+00:00,0.899,E85
24131,2024-01-13 03:02:00+00:00,0.899,E85
24138,2024-01-12 05:31:00+00:00,0.899,E85
24147,2024-01-15 19:31:00+00:00,0.899,E85
24156,2024-01-15 19:31:00+00:00,1.034,GPLc
24158,2023-12-22 08:30:03+00:00,0.899,E85
24161,2024-01-13 08:30:00+00:00,0.939,GPLc
24163,2024-01-12 09:32:22+00:00,0.959,E85
24179,2024-01-15 12:06:00+00:00,1.024,GPLc
24181,2024-01-04 12:50:19+00:00,0.899,E85
24192,2024-01-04 23:59:00+00:00,0.849,E85
24196,2024-01-15 19:31:00+00:00,0.959,GPLc
24209,2023-12-27 08:42:41+00:00,0.999,E85
24210,2024-01-16 00:01:00+00:00,1.149,GPLc
24214,2024-01-15 19:31:00+00:00,1.054,GPLc
24219,2024-01-13 08:00:00+00:00,0.899,E85
24237,2024-01-15 19:31:00+00:00,0.919,E85
24238,2024-01-12 08:32:50+00:00,0.925,E85
24239,2024-01-16 08:51:21+00:00,0.849,E85
24242,2024-01-16 01:00:00+00:00,0.919,E85
24243,2024-01-03 16:46:09+00:00,0.848,E85
24251,2024-01-15 09:00:00+00:00,0.999,E85
24262,2024-01-15 19:31:00+00:00,0.989,GPLc
24264,2024-01-08 17:04:40+00:00,0.988,E85
24270,2024-01-15 09:30:37+00:00,0.848,E85
24279,2024-01-08 19:48:46+00:00,0.848,E85
24290,2024-01-04 09:42:11+00:00,0.849,E85
24296,2024-01-15 19:31:00+00:00,0.899,E85
24300,2024-01-02 12:50:53+00:00,0.94,E85
24303,2024-01-15 14:42:23+00:00,0.849,E85
24309,2024-01-02 11:05:46+00:00,0.848,E85
24316,2024-01-09 06:34:48+00:00,0.985,GPLc
24327,2024-01-16 10:31:00+00:00,0.964,GPLc
24329,2023-12-15 20:00:00+00:00,0.999,E85
24332,2024-01-16 08:23:35+00:00,0.918,E85
